THOR_DATA_VIET_ID,COUNTRYFLYINGMISSION,MILSERVICE,MSNDATE,SOURCEID,SOURCERECORD,VALID_AIRCRAFT_ROOT,TAKEOFFLOCATION,TGTLATDD_DDD_WGS84,TGTLONDDD_DDD_WGS84,TGTTYPE,NUMWEAPONSDELIVERED,TIMEONTARGET,WEAPONTYPE,WEAPONTYPECLASS,WEAPONTYPEWEIGHT,AIRCRAFT_ORIGINAL,AIRCRAFT_ROOT,AIRFORCEGROUP,AIRFORCESQDN,CALLSIGN,FLTHOURS,MFUNC,MFUNC_DESC,MISSIONID,NUMOFACFT,OPERATIONSUPPORTED,PERIODOFDAY,UNIT,TGTCLOUDCOVER,TGTCONTROL,TGTCOUNTRY,TGTID,TGTORIGCOORDS,TGTORIGCOORDSFORMAT,TGTWEATHER,ADDITIONALINFO,GEOZONE,ID,MFUNC_DESC_CLASS,NUMWEAPONSJETTISONED,NUMWEAPONSRETURNED,RELEASEALTITUDE,RELEASEFLTSPEED,RESULTSBDA,TIMEOFFTARGET,WEAPONSLOADEDWEIGHT
3625828,AUSTRALIA,RAAF,1971-01-21,1207690,SEADAB,B-57,PHAN RANG,15.733054999999998,108.027777,,6,1625.0,,,0,B57,B57,,,MP    91,20,5.0,CLOSE AIR SUPPORT,6107,1,,D,2RAF,,,SOUTH VIETNAM,,154359N1080140E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    91,BU,27696089,KINETIC,-1,-1,,,,1625.0,49200
3625865,AUSTRALIA,RAAF,1970-03-12,1207727,SEADAB,B-57,PHAN RANG,9.754444,106.185277,,6,1015.0,,,0,B57,B57,,,MGP31,22,5.0,CLOSE AIR SUPPORT,5007,1,,D,2RAF,,,SOUTH VIETNAM,,094516N1061107E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MGP31,XR,27696126,KINETIC,-1,-1,,,,1015.0,49200
3626032,AUSTRALIA,RAAF,1970-09-19,1207894,SEADAB,B-57,PHAN RANG,10.433333,106.018888,,0,755.0,,,0,B57,B57,,,MP    31,12,5.0,CLOSE AIR SUPPORT,6192,1,,D,2RAF,,,SOUTH VIETNAM,,102600N1060108E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    31,XS,27696293,KINETIC,-1,-1,,,DAMAGED,755.0,0
3626182,AUSTRALIA,RAAF,1971-04-17,1208044,SEADAB,B-57,PHAN RANG,16.186944,107.413333,,6,125.0,,,0,B57,B57,,,MAGPIE11,17,5.0,CLOSE AIR SUPPORT,6105,1,,D,2RAF,,,SOUTH VIETNAM,,161113N1072448E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MAGPIE11,VC,27696443,KINETIC,-1,-1,,,,125.0,49200
3626420,AUSTRALIA,RAAF,1970-08-03,1208282,SEADAB,B-57,PHAN RANG,10.111388,106.458611,,0,952.0,,,0,B57,B57,,,MP    31,16,5.0,CLOSE AIR SUPPORT,6303,1,,D,2RAF,,,SOUTH VIETNAM,,100641N1062731E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    31,XS,27696681,KINETIC,-1,-1,,,DESTROYED,952.0,0
3626479,AUSTRALIA,RAAF,1971-01-31,1208341,SEADAB,B-57,PHAN RANG,14.967222,108.488333,,6,1500.0,,,0,B57,B57,,,MP    91,22,5.0,CLOSE AIR SUPPORT,6117,1,,D,2RAF,,,SOUTH VIETNAM,,145802N1082918E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    91,ZB,27696740,KINETIC,-1,-1,,,,1500.0,49200
3626703,AUSTRALIA,RAAF,1970-12-30,1208565,SEADAB,B-57,PHAN RANG,12.916388,109.441944,,6,1320.0,,,0,B57,B57,,,MP    71,15,5.0,CLOSE AIR SUPPORT,6104,1,,D,2RAF,,,SOUTH VIETNAM,,125459N1092631E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    71,,27696964,KINETIC,-1,-1,,,,1320.0,49200
3626896,AUSTRALIA,RAAF,1970-02-20,1208758,SEADAB,B-57,PHAN RANG,9.529444,104.972777,BASE CAMP AREA,6,925.0,M117 GP BOMB (750) LD,,750,B57,B57,,,MGP   21,22,5.0,CLOSE AIR SUPPORT,5803,1,,D,2RAF,,,SOUTH VIETNAM,,093146N1045822E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MGP   21,VR,27697157,KINETIC,-1,-1,,,TARGET,925.0,49200
3627119,AUSTRALIA,RAAF,1971-03-12,1208981,SEADAB,B-57,PHAN RANG,16.761388,106.710555,CONFIRM ENEMY LOC,0,1640.0,,,0,B57,B57,,,MAGPIE,18,5.0,CLOSE AIR SUPPORT,6115,1,,N,2RAF,,,SOUTH VIETNAM,,164541N1064238E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MAGPIE,XC,27697380,KINETIC,-1,-1,,,RNO NONVISUAL,1640.0,0
3627257,AUSTRALIA,RAAF,1970-05-31,1209119,SEADAB,B-57,PHAN RANG,9.151388,104.93,,0,1053.0,,,0,B57,B57,,,MP    51,20,5.0,CLOSE AIR SUPPORT,5007,1,,D,2RAF,,,SOUTH VIETNAM,,090905N1045548E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    51,VR,27697518,KINETIC,-1,-1,,,DAMAGED,1053.0,0
3627589,AUSTRALIA,RAAF,1971-04-11,1218828,SEADAB,B-57,PHAN RANG,15.616110999999998,108.271666,,0,245.0,,,0,B57,B57,,,MP    61,23,5.0,CLOSE AIR SUPPORT,6117,1,,D,2RAF,,,SOUTH VIETNAM,,153658N1081618E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    61,ZB,27707227,KINETIC,-1,-1,,,,245.0,0
3627764,AUSTRALIA,RAAF,1970-09-24,1219003,SEADAB,B-57,PHAN RANG,16.87,106.910555,,6,820.0,,,0,B57,B57,,,MP    71,32,5.0,CLOSE AIR SUPPORT,6141,1,,D,2RAF,,,SOUTH VIETNAM,,165212N1065438E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    71,VC,27707402,KINETIC,-1,-1,,,,820.0,49200
3627779,AUSTRALIA,RAAF,1970-05-29,1219018,SEADAB,B-57,PHAN RANG,10.134444,106.355555,,0,854.0,,,0,B57,B57,,,MP    31,12,5.0,CLOSE AIR SUPPORT,5013,1,,D,2RAF,,,SOUTH VIETNAM,,100804N1062120E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    31,XS,27707417,KINETIC,-1,-1,,,,854.0,0
3627863,AUSTRALIA,RAAF,1970-01-15,1219102,SEADAB,B-57,PHAN RANG,9.585277,105.371944,,0,818.0,,,0,B57,B57,,,MGP11,17,5.0,CLOSE AIR SUPPORT,5001,1,,D,2RAF,,,SOUTH VIETNAM,,093507N1052219E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MGP11,WT,27707501,KINETIC,-1,-1,,,DESTROYED,818.0,0
3628198,AUSTRALIA,RAAF,1970-06-10,1219437,SEADAB,B-57,PHAN RANG,9.468888,105.13388799999998,,0,955.0,,,0,B57,B57,,,MP    41,20,5.0,CLOSE AIR SUPPORT,5007,1,,D,2RAF,,,SOUTH VIETNAM,,092808N1050802E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    41,WT,27707836,KINETIC,-1,-1,,,,955.0,0
3628225,AUSTRALIA,RAAF,1970-07-28,1219464,SEADAB,B-57,PHAN RANG,10.363333,106.363055,,0,945.0,,,0,B57,B57,,,MP    31,15,5.0,CLOSE AIR SUPPORT,6303,1,,D,2RAF,,,SOUTH VIETNAM,,102148N1062147E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    31,XS,27707863,KINETIC,-1,-1,,,DAMAGED,945.0,0
3628475,AUSTRALIA,RAAF,1970-06-26,1219714,SEADAB,B-57,PHAN RANG,10.226666,104.62,,0,937.0,,,0,B57,B57,,,MP    21,15,5.0,CLOSE AIR SUPPORT,5001,1,,D,2RAF,,,SOUTH VIETNAM,,101336N1043712E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    21,VS,27708113,KINETIC,-1,-1,,,DESTROYED,937.0,0
3628555,AUSTRALIA,RAAF,1970-03-08,1219794,SEADAB,B-57,PHAN RANG,10.978333,107.679444,,0,1450.0,,,0,B57,B57,,,MP 81,15,5.0,CLOSE AIR SUPPORT,5231,1,,D,2RAF,,,SOUTH VIETNAM,,105842N1074046E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP 81,ZS,27708193,KINETIC,-1,-1,,,,1450.0,0
3628797,AUSTRALIA,RAAF,1970-05-16,1220036,SEADAB,B-57,PHAN RANG,10.185555,106.267222,,0,915.0,,,0,B57,B57,,,MP    11,21,5.0,CLOSE AIR SUPPORT,5008,1,,D,2RAF,,,SOUTH VIETNAM,,101108N1061602E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    11,XS,27708435,KINETIC,-1,-1,,,,915.0,0
3629050,AUSTRALIA,RAAF,1970-03-21,1220289,SEADAB,B-57,PHAN RANG,9.579166,104.879722,,0,1045.0,,,0,B57,B57,,,MP    51,21,5.0,CLOSE AIR SUPPORT,5024,1,,D,2RAF,,,SOUTH VIETNAM,,093445N1045247E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    51,VR,27708688,KINETIC,-1,-1,,,DESTROYED,1045.0,0
3629384,AUSTRALIA,RAAF,1971-04-12,1220623,SEADAB,B-57,PHAN RANG,16.2775,107.41361100000002,,0,825.0,,,0,B57,B57,,,MP    61,20,5.0,CLOSE AIR SUPPORT,6106,1,,D,2RAF,,,SOUTH VIETNAM,,161639N1072449E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    61,VC,27709022,KINETIC,-1,-1,,,RNO NONVISUAL,825.0,0
3629822,AUSTRALIA,RAAF,1970-11-06,1227859,SEADAB,A-4,TAN SON NHUT,,,,396,800.0,PASSENGERS,,0,A4,A4,,,,136,46.0,COMBT TROOP CARRYING,7447,25,,D,RAF,,,SOUTH VIETNAM,,,,,UNIT: RAF - CALLSIGN:,,27716258,NONKINETIC,-1,-1,,,,800.0,0
3630150,AUSTRALIA,RAAF,1970-07-24,1228187,SEADAB,B-57,PHAN RANG,10.170277,106.4425,,0,942.0,,,0,B57,B57,,,MP    31,17,5.0,CLOSE AIR SUPPORT,5007,1,,D,2RAF,,,SOUTH VIETNAM,,101013N1062633E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    31,XS,27716586,KINETIC,-1,-1,,,,942.0,0
3630413,AUSTRALIA,RAAF,1971-05-17,1228450,SEADAB,B-57,PHAN RANG,16.317222,106.983611,ROADS\HIGHWAYS,0,745.0,,,0,B57,B57,,,MP    81,23,3.0,AIR INTERDICTION,6195,1,,D,2RAF,,,SOUTH VIETNAM,,161902N1065901E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    81,VC,27716849,KINETIC,-1,-1,,,CUT,745.0,0
3630582,AUSTRALIA,RAAF,1970-03-08,1228619,SEADAB,B-57,PHAN RANG,11.023888,107.659722,PERSONNEL\ANY,6,1140.0,M117 GP BOMB (750) LD,,750,B57,B57,,,MP 51,15,5.0,CLOSE AIR SUPPORT,5215,1,,D,2RAF,,,SOUTH VIETNAM,,110126N1073935E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP 51,ZT,27717018,KINETIC,-1,-1,,,TARGET,1140.0,49200
3630741,AUSTRALIA,RAAF,1970-06-08,1228778,SEADAB,B-57,PHAN RANG,,,,0,0.0,,,0,B57,B57,,,MP    11,0,,,5009,1,,,2RAF,,,SOUTH VIETNAM,,,,,UNIT: 2RAF - CALLSIGN: MP    11,,27717177,NONKINETIC,-1,-1,,,,0.0,0
3630933,AUSTRALIA,RAAF,1970-04-16,1228970,SEADAB,B-57,PHAN RANG,10.2975,106.319722,SAMPANS,0,915.0,,,0,B57,B57,,,MP    11,18,5.0,CLOSE AIR SUPPORT,5000,1,,D,2RAF,,,SOUTH VIETNAM,,101751N1061911E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    11,XS,27717369,KINETIC,-1,-1,,,DESTROYED,915.0,0
3630974,AUSTRALIA,RAAF,1970-04-05,1229011,SEADAB,B-57,PHAN RANG,10.755833,107.510277,,4,1158.0,MK10 GP BOMB (100),,100,B57,B57,,,MP    61,19,5.0,CLOSE AIR SUPPORT,5227,1,,D,2RAF,,,SOUTH VIETNAM,,104521N1073037E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    61,YS,27717410,KINETIC,-1,-1,,,DESTROYED,1158.0,4800
3631025,AUSTRALIA,RAAF,1971-01-18,1229062,SEADAB,B-57,PHAN RANG,15.5025,107.984722,CONFIRM ENEMY LOC,0,1808.0,,,0,B57,B57,,,MP,28,5.0,CLOSE AIR SUPPORT,6120,1,,D,2RAF,,,SOUTH VIETNAM,,153009N1075905E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP,ZB,27717461,KINETIC,-1,-1,,,RNO FAC W/PASS,1808.0,0
3631088,AUSTRALIA,RAAF,1970-06-24,1229125,SEADAB,B-57,PHAN RANG,9.7475,105.756944,,6,901.0,,,0,B57,B57,,,MP    21,13,5.0,CLOSE AIR SUPPORT,5001,1,,D,2RAF,,,SOUTH VIETNAM,,094451N1054525E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    21,WT,27717524,KINETIC,-1,-1,,,,901.0,49200
3631160,AUSTRALIA,RAAF,1970-04-28,1229197,SEADAB,B-57,PHAN RANG,11.3025,106.913333,,6,1404.0,,,0,B57,B57,,,MP    71,14,5.0,CLOSE AIR SUPPORT,5200,1,,D,2RAF,,,SOUTH VIETNAM,,111809N1065448E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    71,YT,27717596,KINETIC,-1,-1,,,,1404.0,49200
3631161,AUSTRALIA,RAAF,1970-11-24,1229198,SEADAB,B-57,PHAN RANG,16.850555,107.055833,,6,1150.0,,,0,B57G,B57,,,MP    31,20,5.0,CLOSE AIR SUPPORT,6196,1,,D,2RAF,,,SOUTH VIETNAM,,165102N1070321E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    31,VC,27717597,KINETIC,-1,-1,,,,1150.0,49200
3631231,AUSTRALIA,RAAF,1970-09-17,1229268,SEADAB,B-57,PHAN RANG,10.417777,106.023333,,0,1010.0,,,0,B57,B57,,,MP    41,20,5.0,CLOSE AIR SUPPORT,6196,1,,D,2RAF,,,SOUTH VIETNAM,,102504N1060124E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    41,XS,27717667,KINETIC,-1,-1,,,,1010.0,0
3631430,AUSTRALIA,RAAF,1971-04-22,1229467,SEADAB,B-57,PHAN RANG,16.260555,107.316111,,6,25.0,,,0,B57,B57,,,MP    11,19,5.0,CLOSE AIR SUPPORT,6118,1,,D,2RAF,,,SOUTH VIETNAM,,161538N1071858E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    11,VC,27717866,KINETIC,-1,-1,,,,25.0,49200
3631485,AUSTRALIA,RAAF,1970-12-24,1229522,SEADAB,B-57,PHAN RANG,14.627776999999998,108.872777,,0,1310.0,,,0,B57,B57,,,MP    61,21,5.0,CLOSE AIR SUPPORT,6102,1,,D,2RAF,,,SOUTH VIETNAM,,143740N1085222E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    61,BS,27717921,KINETIC,-1,-1,,,SEC EXPLOSION,1310.0,0
3632023,AUSTRALIA,RAAF,1970-11-21,1230060,SEADAB,B-57,PHAN RANG,13.053888,109.175555,,6,1459.0,,,0,B57G,B57,,,MP    81,11,5.0,CLOSE AIR SUPPORT,6105,1,,D,2RAF,,,SOUTH VIETNAM,,130314N1091032E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    81,BQ,27718459,KINETIC,-1,-1,,,,1459.0,49200
3632036,AUSTRALIA,RAAF,1971-12-21,1230073,SEADAB,A-4,TAN SON NHUT,,,,123,800.0,PASSENGERS,,0,A4,A4,,,,33,46.0,COMBT TROOP CARRYING,0940,6,,D,RAF,,,SOUTH VIETNAM,,,,,UNIT: RAF - CALLSIGN:,,27718472,NONKINETIC,-1,-1,,,,800.0,0
3632044,AUSTRALIA,RAAF,1971-02-23,1230081,SEADAB,B-57,PHAN RANG,16.455,107.209722,,0,1813.0,,,0,B57,B57,,,MP    41,22,5.0,CLOSE AIR SUPPORT,6100,1,,D,2RAF,,,SOUTH VIETNAM,,162718N1071235E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    41,VC,27718480,KINETIC,-1,-1,,,RNO NONVISUAL,1813.0,0
3632140,AUSTRALIA,RAAF,1971-05-31,1230177,SEADAB,B-57,PHAN RANG,14.980555,108.460277,,0,627.0,,,0,B57,B57,,,MP    41,18,5.0,CLOSE AIR SUPPORT,6109,1,,D,2RAF,,,SOUTH VIETNAM,,145850N1082737E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    41,ZB,27718576,KINETIC,-1,-1,,,RNO FAC W/PASS,627.0,0
3632182,AUSTRALIA,RAAF,1971-03-27,1230219,SEADAB,B-57,PHAN RANG,16.175832999999994,107.278611,,0,1218.0,,,0,B57,B57,,,MP    61,19,5.0,CLOSE AIR SUPPORT,6110,1,,N,2RAF,,,SOUTH VIETNAM,,161033N1071643E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    61,VC,27718618,KINETIC,-1,-1,,,RNO NONVISUAL,1218.0,0
3632305,AUSTRALIA,RAAF,1970-02-23,1230342,SEADAB,B-57,PHAN RANG,10.7175,107.435,,6,1448.0,,,0,B57,B57,,,MGP   31,17,5.0,CLOSE AIR SUPPORT,5214,1,,D,2RAF,,,SOUTH VIETNAM,,104303N1072606E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MGP   31,YS,27718741,KINETIC,-1,-1,,,,1448.0,49200
3632315,AUSTRALIA,RAAF,1970-03-10,1230352,SEADAB,B-57,PHAN RANG,,,,0,1155.0,,,0,B57,B57,,,MP51,19,5.0,CLOSE AIR SUPPORT,5215,1,,D,2RAF,,,SOUTH VIETNAM,,,,,UNIT: 2RAF - CALLSIGN: MP51,,27718751,KINETIC,-1,-1,,,,1155.0,0
3632682,AUSTRALIA,RAAF,1971-05-18,1230719,SEADAB,B-57,PHAN RANG,15.752776999999998,108.226944,STAGING AREA,0,230.0,,,0,B57,B57,,,MP    41,21,5.0,CLOSE AIR SUPPORT,6108,1,,D,2RAF,,,SOUTH VIETNAM,,154510N1081337E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    41,BU,27719118,KINETIC,-1,-1,,,RNO FAC W/PASS,230.0,0
3632790,AUSTRALIA,RAAF,1970-03-04,1230827,SEADAB,B-57,PHAN RANG,11.046944,107.046944,,6,1503.0,,,0,B57,B57,,,MP 81,20,5.0,CLOSE AIR SUPPORT,5231,1,,D,2RAF,,,SOUTH VIETNAM,,110249N1070249E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP 81,YT,27719226,KINETIC,-1,-1,,,,1503.0,49200
3633255,AUSTRALIA,RAAF,1971-10-22,1231292,SEADAB,A-4,TAN SON NHUT,,,,98,800.0,CARGO (TONS),,0,A4,A4,,,,80,47.0,COMBT CARGO CARRYING,0950,6,,D,RAF,,,SOUTH VIETNAM,,,,,UNIT: RAF - CALLSIGN:,,27719691,NONKINETIC,-1,-1,,,,800.0,0
3633258,AUSTRALIA,RAAF,1970-04-14,1231295,SEADAB,A-4,TAN SON NHUT,,,,330,800.0,PASSENGERS,,0,A4,A4,,,,123,46.0,COMBT TROOP CARRYING,7200,19,,D,RAF,,,SOUTH VIETNAM,,,,,UNIT: RAF - CALLSIGN:,,27719694,NONKINETIC,-1,-1,,,,800.0,0
3633284,AUSTRALIA,RAAF,1970-04-11,1231321,SEADAB,A-4,TAN SON NHUT,,,,0,800.0,,,0,A4,A4,,,,0,97.0,OTHER,7202,6,,D,RAF,,,SOUTH VIETNAM,,,,,UNIT: RAF - CALLSIGN:,,27719720,NONKINETIC,-1,-1,,,,800.0,0
3633471,AUSTRALIA,RAAF,1970-12-25,1231508,SEADAB,B-57,PHAN RANG,16.4475,107.388611,,3,1945.0,,,0,B57,B57,,,MP    21,19,5.0,CLOSE AIR SUPPORT,6103,1,,N,2RAF,,,SOUTH VIETNAM,,162651N1072319E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    21,VC,27719907,KINETIC,-1,-1,,,,1945.0,24600
3633518,AUSTRALIA,RAAF,1972-01-07,1231555,SEADAB,A-4,TAN SON NHUT,,,,68,800.0,CARGO (TONS),,0,A4,A4,,,,50,47.0,COMBT CARGO CARRYING,0944,7,,D,RAF,,,SOUTH VIETNAM,,,,,UNIT: RAF - CALLSIGN:,,27719954,NONKINETIC,-1,-1,,,,800.0,0
3633708,AUSTRALIA,RAAF,1971-02-18,1241357,SEADAB,B-57,PHAN RANG,16.257776999999994,107.220555,,0,902.0,,,0,B57,B57,,,MP    21,15,5.0,CLOSE AIR SUPPORT,6115,1,,D,2RAF,,,SOUTH VIETNAM,,161528N1071314E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    21,VC,27729756,KINETIC,-1,-1,,,RNO NONVISUAL,902.0,0
3634086,AUSTRALIA,RAAF,1970-11-02,1241735,SEADAB,A-4,TAN SON NHUT,,,,0,800.0,,,0,A4,A4,,,,0,97.0,OTHER,7452,3,,D,RAF,,,SOUTH VIETNAM,,,,,UNIT: RAF - CALLSIGN:,,27730134,NONKINETIC,-1,-1,,,,800.0,0
3634255,AUSTRALIA,RAAF,1971-05-23,1241904,SEADAB,B-57,PHAN RANG,15.694722,107.780555,,6,125.0,,,0,B57,B57,,,MP    41,22,5.0,CLOSE AIR SUPPORT,6175,1,,D,2RAF,,,SOUTH VIETNAM,,154141N1074650E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    41,BU,27730303,KINETIC,-1,-1,,,,125.0,49200
3634262,AUSTRALIA,RAAF,1970-01-10,1241911,SEADAB,B-57,PHAN RANG,9.899444,105.012777,,6,1555.0,M117 GP BOMB (750) LD,,750,B57,B57,,,MGP71,18,5.0,CLOSE AIR SUPPORT,5022,1,,D,2RAF,,,SOUTH VIETNAM,,095358N1050046E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MGP71,WS,27730310,KINETIC,-1,-1,,,SEC EXPLOSION,1555.0,49200
3634308,AUSTRALIA,RAAF,1970-02-09,1241957,SEADAB,B-57,PHAN RANG,8.975,104.963611,,0,805.0,,,0,B57,B57,,,MGP11,21,3.0,AIR INTERDICTION,5000,1,,D,2RAF,,,SOUTH VIETNAM,,085830N1045749E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MGP11,VR,27730356,KINETIC,-1,-1,,,,805.0,0
3634455,AUSTRALIA,RAAF,1970-04-10,1242104,SEADAB,B-57,PHAN RANG,9.8625,106.264166,,2,1140.0,,,0,B57,B57,,,7&    11,17,5.0,CLOSE AIR SUPPORT,5000,1,,D,2RAF,,,SOUTH VIETNAM,,095145N1061551E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: 7&    11,XS,27730503,KINETIC,-1,-1,,,,1140.0,16400
3634777,AUSTRALIA,RAAF,1971-05-22,1242426,SEADAB,B-57,PHAN RANG,16.363888,107.09,,6,525.0,,,0,B57,B57,,,MP    61,26,3.0,AIR INTERDICTION,6112,1,,D,2RAF,,,SOUTH VIETNAM,,162150N1070524E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    61,VC,27730825,KINETIC,-1,-1,,,,525.0,49200
3634854,AUSTRALIA,RAAF,1970-12-03,1242503,SEADAB,B-57,PHAN RANG,9.485,105.152222,,6,815.0,,,0,B57G,B57,,,MP    11,15,5.0,CLOSE AIR SUPPORT,6111,1,,D,2RAF,,,SOUTH VIETNAM,,092906N1050908E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    11,WT,27730902,KINETIC,-1,-1,,,,815.0,49200
3634900,AUSTRALIA,RAAF,1970-10-30,1242549,SEADAB,B-57,PHAN RANG,11.361111,107.195833,LANDING ZONE PREP,0,1132.0,,,0,B57,B57,,,MP    31,13,5.0,CLOSE AIR SUPPORT,6107,1,,D,2RAF,,,SOUTH VIETNAM,,112140N1071145E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    31,YT,27730948,KINETIC,-1,-1,,,NODAMAGE MISS,1132.0,0
3635011,AUSTRALIA,RAAF,1970-10-06,1242660,SEADAB,B-57,PHAN RANG,9.998333,105.99,,0,910.0,,,0,B57,B57,,,MP    31,13,5.0,CLOSE AIR SUPPORT,6199,1,,D,2RAF,,,SOUTH VIETNAM,,095954N1055924E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    31,XS,27731059,KINETIC,-1,-1,,,DAMAGED,910.0,0
3635019,AUSTRALIA,RAAF,1970-02-28,1242668,SEADAB,A-4,TAN SON NHUT,,,,129,800.0,CARGO (TONS),,0,A4,A4,,,,0,47.0,COMBT CARGO CARRYING,7201,0,,D,RAF,,,,,,,,UNIT: RAF - CALLSIGN:,,27731067,NONKINETIC,-1,-1,,,,800.0,0
3635163,AUSTRALIA,RAAF,1971-03-13,1242812,SEADAB,B-57,PHAN RANG,16.868610999999998,106.859722,SUSP ENEMY LOC,0,615.0,,,0,B57,B57,,,MAGPIE,35,5.0,CLOSE AIR SUPPORT,6104,1,,D,2RAF,,,SOUTH VIETNAM,,165207N1065135E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MAGPIE,VC,27731211,KINETIC,-1,-1,,,RNO NONVISUAL,615.0,0
3635169,AUSTRALIA,RAAF,1970-03-23,1242818,SEADAB,A-4,TAN SON NHUT,,,,44,800.0,CARGO (TONS),,0,A4,A4,,,,0,47.0,COMBT CARGO CARRYING,7201,2,,D,RAF,,,SOUTH VIETNAM,,,,,UNIT: RAF - CALLSIGN:,,27731217,NONKINETIC,-1,-1,,,,800.0,0
3635226,AUSTRALIA,RAAF,1970-06-09,1242875,SEADAB,B-57,PHAN RANG,11.909722,106.468333,,0,1021.0,,,0,B57,B57,,,MP    71,14,5.0,CLOSE AIR SUPPORT,5832,1,,D,2RAF,,,SOUTH VIETNAM,,115435N1062806E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    71,XT,27731274,KINETIC,-1,-1,,,,1021.0,0
3635235,AUSTRALIA,RAAF,1970-01-26,1242884,SEADAB,B-57,PHAN RANG,10.750277,107.019444,,6,1125.0,MK 82 GP BOMB (500) LD,,500,B57,B57,,,MGP61,17,5.0,CLOSE AIR SUPPORT,5230,1,,D,2RAF,,,SOUTH VIETNAM,,104501N1070110E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MGP61,YS,27731283,KINETIC,-1,-1,,,DESTROYED,1125.0,31860
