,THOR_DATA_VIET_ID,COUNTRYFLYINGMISSION,MILSERVICE,MSNDATE,SOURCEID,SOURCERECORD,VALID_AIRCRAFT_ROOT,TAKEOFFLOCATION,TGTLATDD_DDD_WGS84,TGTLONDDD_DDD_WGS84,TGTTYPE,NUMWEAPONSDELIVERED,TIMEONTARGET,WEAPONTYPE,WEAPONTYPECLASS,WEAPONTYPEWEIGHT,AIRCRAFT_ORIGINAL,AIRCRAFT_ROOT,AIRFORCEGROUP,AIRFORCESQDN,CALLSIGN,FLTHOURS,MFUNC,MFUNC_DESC,MISSIONID,NUMOFACFT,OPERATIONSUPPORTED,PERIODOFDAY,UNIT,TGTCLOUDCOVER,TGTCONTROL,TGTCOUNTRY,TGTID,TGTORIGCOORDS,TGTORIGCOORDSFORMAT,TGTWEATHER,ADDITIONALINFO,GEOZONE,ID,MFUNC_DESC_CLASS,NUMWEAPONSJETTISONED,NUMWEAPONSRETURNED,RELEASEALTITUDE,RELEASEFLTSPEED,RESULTSBDA,TIMEOFFTARGET,WEAPONSLOADEDWEIGHT
2143084,2144146,UNITED STATES OF AMERICA,USMC,1966-11-05,1624205,CACTA6669,A-4,CHU LAI,17.683,106.817,UNKNOWN\UNIDENTIFIED,0,0.0,MK-11/MK-12,,57,A4E,A4,,,,28,1.0,STRIKE,JE002,2,ROLLING THUN - ROLLING THUND,D,M01311,OVERCAST,PREBRIEFED TGT,NORTH VIETNAM,,17683N106817E,DD.DDDN DDD.DDDE,9999,MISSION: RTTA403 - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),YE,24645781,KINETIC,0,4,,,,10.0,-1
491929,492970,UNITED STATES OF AMERICA,USMC,1970-07-17,408647,CACTA6570,F-4,CHU LAI,16.89637007,106.8842005,,12,745.0,,,0,F4B,F4,,,,20,5.0,CLOSE AIR SUPPORT,ME316,2,IN COUNTRY - LB      02,D,M01122,,ABN FWD AIR CNTL,SOUTH VIETNAM,,48QYD010689,##ABC111222,9999,MISSION: VS6002 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),VC,26392154,KINETIC,0,0,,,,759.0,-1
694898,696006,UNITED STATES OF AMERICA,USAF,1969-06-21,4429025,CACTA6669,F-4,VVPU,15.54655963,108.2789922,AREA\DEPOT,4,921.0,750LB GP M-117,,799,F4D,F4,,,,26,3.0,AIR INTERDICTION,JH006,2,IN COUNTRY - COBRA-01,D,JBFCD0,,ABN FWD AIR CNTL,SOUTH VIETNAM,,49PBT08502050,##ABC11112222,,MISSION: VS06-4820 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),ZB,26192074,KINETIC,0,0,,,,935.0,-1
2741882,2742908,UNITED STATES OF AMERICA,USAF,1968-09-11,1025866,CACTA6669,A-37,BIEN HOA,11.45642824,105.8983269,CAMP,0,2321.0,,,0,A37A,A37,,,,34,5.0,CLOSE AIR SUPPORT,JA048,2,IN COUNTRY - SOUTH VIETNAM,D,JAPNU0,,ABN FWD AIR CNTL,SOUTH VIETNAM,,48PWT98306650,##ABC11112222,1209N,MISSION: VS09-5200 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA III (IN-COUNTRY MISSIONS) OR RTE AREA 3 (OUT-OF-COUNTRY MISSIONS),XT,24121109,KINETIC,0,6,,,,2334.0,-1
1683153,1684254,UNITED STATES OF AMERICA,USAF,1967-12-12,2565979,CACTA6669,F-100,BIEN HOA,9.45972328,105.1564639,CAMP,76,435.0,2.75IN HE RKT,,18,F100D,F100,,,,0,05,CLOSE AIR SUPPORT,JA011,2,IN COUNTRY - SOUTH VIETNAM,D,JAJHJ0,SCATTERED,ABN FWD AIR CNTL,SOUTH VIETNAM,,48PWR175456,##ABC111222,0205HL,MISSION: VS12-2961 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA IV (IN-COUNTRY MISSIONS) OR RTE AREA 4 (OUT-OF-COUNTRY MISSIONS),WT,25305126,KINETIC,0,0,,,,446.0,-1
2717670,2718697,UNITED STATES OF AMERICA,USAF,1967-10-20,1000991,CACTA6669,F-105,KORAT,17.205,106.158,FORD,12,146.0,750LB GP M-117,,799,F105D,F105,,,,34,1.0,STRIKE,JI001,2,STEEL TIGER - STEEL TIGER,D,JAJJL0,BROKEN,PREBRIEFED TGT,LAOS,,17205N106158E,DD.DDDN DDD.DDDE,,MISSION: SL1055 - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: RTE AREA E (OUT-OF-COUNTRY MISSIONS),XE,24096869,KINETIC,0,0,,,,146.0,-1
2816540,2817549,UNITED STATES OF AMERICA,USMC,1967-04-26,1104139,CACTA6669,A-6,CHU LAI,16.68348817,106.9411701,CAMP,0,1555.0,,,0,A6A,A6,,,,13,06,DIRECT AIR SUPPORT,ME015,1,IN COUNTRY,N,M01533,CLEAR,TPQ-10,SOUTH VIETNAM,,48QYD073454,##ABC111222,0239,MISSION: VS0426104 - CONTROL_TYPE: TPQ-10 - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),VC,24195860,KINETIC,0,0,,,,1603.0,-1
3302482,3303760,UNITED STATES OF AMERICA,USAF,1972-05-24,1526691,SEADAB,AC-119,BIEN HOA,12.190555,105.988333,,40,2219.0,,,0,AC119,AC119,,,STINGE54,26,3.0,AIR INTERDICTION,5255,1,,N,18SOS,,,SOUTH VIETNAM,,121126N1055918E,DDMMSSN DDDMMSSE,,UNIT: 18SOS - CALLSIGN: STINGE54,XU,28015090,KINETIC,-1,-1,,,,2219.0,2400
1096256,1097364,UNITED STATES OF AMERICA,USN,1968-05-22,3541454,CACTA6669,A-4,WESTPAC 63,18.455555,105.663888,ANTI-AIRCRAFT,0,735.0,,,0,A4E,A4,,,,35,1.0,STRIKE,K0028,2,ROLLING THUN,D,N09546,CLEAR,NONE,NORTH VIETNAM,,182720N1053950E,DDMMSSN DDDMMSSE,9999N,MISSION: RT57C - CONTROL_TYPE: NONE - RTCOR: CORPS AREA II (IN-COUNTRY MISSIONS) OR RTE AREA 2 (OUT-OF-COUNTRY MISSIONS),WF,25831033,KINETIC,0,0,,,,738.0,-1
637301,638409,UNITED STATES OF AMERICA,USN,1967-05-26,4267222,CACTA6669,A-6,WESTPAC 65,18.372222,105.938888,BRIDGE,0,1815.0,,,0,A6A,A6,,,,18,1.0,STRIKE,E0011,1,ROLLING THUN - ROLLING THUND,N,N09728,,TGT OF OPPORTUNITY,NORTH VIETNAM,,182220N1055620E,DDMMSSN DDDMMSSE,9999N,MISSION: RT56C - CONTROL_TYPE: TGT OF OPPORTUNITY - RTCOR: CORPS AREA II (IN-COUNTRY MISSIONS) OR RTE AREA 2 (OUT-OF-COUNTRY MISSIONS),XF,26134262,KINETIC,0,531,,,,1820.0,-1
1343041,1344149,UNITED STATES OF AMERICA,USAF,1967-07-10,3286903,CACTA6669,A-1,PLEIKU,14.75686419,108.8601142,TROOPS,0,150.0,,,0,A1E,A1,,,,0,03,AIR INTERDICTION,JM001,2,IN COUNTRY - SOUTH VIETNAM,D,JAAGD0,CLEAR,ABN FWD AIR CNTL,SOUTH VIETNAM,,49PBS700324,##ABC111222,9N,MISSION: VS7-2191 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),BS,25707895,KINETIC,0,89,,,,157.0,-1
1704894,1705986,UNITED STATES OF AMERICA,USAF,1968-09-16,2601601,CACTA6669,F-4,UDORN AB,20.6,103.716666,TROOPS,8,0.0,CBU-24/29,,1388,F4D,F4,,,,69,01,STRIKE,JS007,4,BARREL ROLL,D,JAMOG0,,PREBRIEFED TGT,LAOS,,203600N1034300E,DDMMSSN DDDMMSSE,,MISSION: BR1384 - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: UNKNOWN,UJ,25326919,KINETIC,0,0,,,,0.0,-1
810193,811301,UNITED STATES OF AMERICA,USAF,1968-06-23,3739462,CACTA6669,F-4,DANANG,14.56420519,107.602776,AREA\DEPOT,1,901.0,750LB GP M-117,,799,F4D,F4,,,,26,3.0,AIR INTERDICTION,JG808,2,IN COUNTRY - CSS,D,JAJIZ0,CLEAR,TPQ-10,SOUTH VIETNAM,,48PYB80751160,##ABC11112222,9996NL,MISSION: VS065559 - CONTROL_TYPE: TPQ-10 - RTCOR: CORPS AREA II (IN-COUNTRY MISSIONS) OR RTE AREA 2 (OUT-OF-COUNTRY MISSIONS),YB,25920435,KINETIC,100,0,,,,901.0,-1
1431227,1432335,UNITED STATES OF AMERICA,USAF,1967-04-29,2766065,CACTA6669,RF-101,TAN SON NHUT,14.95,107.183333,AREA\DEPOT,0,610.0,,,0,RF101C,RF101,,,,0,20.0,PHOTO RECCE,JP039,1,- BLUE TREE,D,JAJQP0,UNDERCAST,PREBRIEFED TGT,NORTH VIETNAM,,1457N10711E1457,DDMMSSN DDDMMSSE,,MISSION: UE101P - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),YB,25424617,NONKINETIC,0,0,,,,625.0,-1
2705852,2706879,UNITED STATES OF AMERICA,USAF,1969-02-27,988948,CACTA6669,RF-4,UDORN AB,17.133,105.633,ROAD,0,0.0,,,0,RF4C,RF4,,,,0,20.0,PHOTO RECCE,JS107,1,YANKEE TEIM - BABBIT,D,JBFDQ0,CLEAR,UNKNOWN,LAOS,,17133N105633E,DD.DDDN DDD.DDDE,,MISSION: YT445L - CONTROL_TYPE: UNKNOWN - RTCOR: RTE AREA E (OUT-OF-COUNTRY MISSIONS),WE,24085039,NONKINETIC,0,0,,,,0.0,-1
3226646,3227754,UNITED STATES OF AMERICA,USAF,1973-05-20,59659,SEADAB,F-111,TAKHLI,10.679166,104.311944,,24,1220.0,,,0,F111,F111,,,CAGEY,22,3.0,AIR INTERDICTION,6028,1,,N,474TFW,,,CAMBODIA,,104045N1041843E,DDMMSSN DDDMMSSE,,UNIT: 474TFW - CALLSIGN: CAGEY,VS,26547970,KINETIC,-1,-1,,,,1220.0,127440
4573386,4577722,UNITED STATES OF AMERICA,USAF,1970-06-30,157937,SEADAB,A-37,BIEN HOA,10.466944,107.201111,CONFIRM ENEMY LOC,8,1355.0,MK 82 GP BOMB (500) LD,,500,A37,A37,,,HAWK  09,27,5.0,CLOSE AIR SUPPORT,4010,2,,D,3TFW,,,,,102801N1071204E,DDMMSSN DDDMMSSE,,UNIT: 3TFW - CALLSIGN: HAWK  09,YS,26646336,KINETIC,-1,-1,,,TARGET,1355.0,42480
1543857,1544964,UNITED STATES OF AMERICA,USMC,1967-09-30,2964698,CACTA6669,A-4,CHU LAI,17.0,107.05,UNKNOWN\UNIDENTIFIED,0,635.0,MK-11/MK-12,,57,A4E,A4,,,,56,1.0,STRIKE,JE041,4,ROLLING THUN - ROLLING THUND,D,M01121,OVERCAST,PREBRIEFED TGT,NORTH VIETNAM,,170000N1070300E,DDMMSSN DDDMMSSE,9999,MISSION: RTTA147 - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),YE,25537521,KINETIC,0,2,,,,700.0,-1
1016268,1017376,UNITED STATES OF AMERICA,USAF,1967-08-07,3373254,CACTA6669,F-100,PHU CAT,13.96582517,108.5409794,TROOPS,4,1045.0,750LB BLU-1/27,,694,F100D,F100,,,,30,5.0,CLOSE AIR SUPPORT,JH010,2,IN COUNTRY - SOUTH VIETNAM,E,JAJJB0,BROKEN,ABN FWD AIR CNTL,SOUTH VIETNAM,,49PBR347452,##ABC111222,0609R,MISSION: VS8-2880 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA II (IN-COUNTRY MISSIONS) OR RTE AREA 2 (OUT-OF-COUNTRY MISSIONS),ZA,25750820,KINETIC,0,0,,,,1100.0,-1
528624,529665,UNITED STATES OF AMERICA,USAF,1970-01-13,612414,CACTA6570,RF-4,UDORN AB,21.083,102.667,SEGMENT\TRANS ROUTE,0,0.0,,,0,RF4C,RF4,,,,0,20,PHOTO RECCE,JS005,1,YANKEE TEIM - BABBIT,D,JBFDN0,NOT OBS,,LAOS,,21083N102667E,DD.DDDN DDD.DDDE,,MISSION: YT067F - CONTROL_TYPE:  - RTCOR: BR/W,TU,26428849,NONKINETIC,0,0,,,,0.0,-1
289700,290456,UNITED STATES OF AMERICA,USAF,1970-07-07,787248,SEADAB,OV-10,DANANG,,,,0,1.0,,,0,OV10,OV10,,,,95,36.0,FAC/TAC,7719,3,,D,20TAS,,,LAOS,,,,,UNIT: 20TAS - CALLSIGN:,,27275647,NONKINETIC,-1,-1,,,,1.0,0
4144171,4147510,UNITED STATES OF AMERICA,USAF,1973-03-15,818571,SEADAB,F-4,UDORN AB,13.5025,106.344444,FERRY,0,824.0,,,0,F4,F4,,,GASKET,56,4.0,ARMED RECCE,6374,2,,D,432TRW,,,LAOS,,133009N1062040E,DDMMSSN DDDMMSSE,,UNIT: 432TRW - CALLSIGN: GASKET,XA,27306970,KINETIC,-1,-1,,,NODAMAGE MISS,824.0,0
2621490,2622517,UNITED STATES OF AMERICA,USN,1967-01-18,1302213,CACTA6669,A-4,WESTPAC 63,19.596388,105.795833,BRIDGE,4,820.0,500LB GP MK-82,,500,A4C,A4,,,,18,1.0,STRIKE,K0035,1,ROLLING THUN - ROLLING THUND,D,N09546,BROKEN,PREBRIEFED TGT,NORTH VIETNAM,,193547N1054745E,DDMMSSN DDDMMSSE,9996H,MISSION: RTIH51C19 - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: CORPS AREA III (IN-COUNTRY MISSIONS) OR RTE AREA 3 (OUT-OF-COUNTRY MISSIONS),WG,24375914,KINETIC,0,0,,,,820.0,-1
3119126,3120216,UNITED STATES OF AMERICA,USAF,1969-09-03,497119,SACCOACT,B-52,U TAPAO,11.8999,107.25,,116,1746.0,750 GP,,799,B52,B52,,,,166,3,AIR INTERDICTION,J8008,5,FOXTROT 657,,JBSD60,,,SOUTH VIETNAM,,118999N1072500E,DD.DDDDN DDD.DDDDE,,UNIT: JBSD60 - CONTROL_TYPE: MSQ,YT,23752473,KINETIC,-1,-1,,,,1801.0,-1
4154792,4158158,UNITED STATES OF AMERICA,USAF,1972-08-05,883918,SEADAB,F-4,UBON AB,16.784444,106.96388799999998,,3,1435.0,,,0,F4,F4,,,OWL,40,3.0,AIR INTERDICTION,6780,1,,N,8TFW,,,SOUTH VIETNAM,,164704N1065750E,DDMMSSN DDDMMSSE,,UNIT: 8TFW - CALLSIGN: OWL,VC,27372317,KINETIC,-1,-1,,,,1435.0,24900
1685260,1686361,UNITED STATES OF AMERICA,USAF,1969-08-07,2569398,CACTA6669,A-1,NAKHON PHANOM,19.447222,103.230555,ROAD,8,920.0,CBU-14/25,,250,A1E,A1,,,,54,01,STRIKE,JJ003,2,BARREL ROLL - HOBO,D,JBHSB0,CLEAR,NONE,LAOS,,192650N1031350E,DDMMSSN DDDMMSSE,0309HL,MISSION: BR07&219 - CONTROL_TYPE: NONE - RTCOR: RTE AREA C (OUT-OF-COUNTRY MISSIONS),TG,25307235,KINETIC,0,0,,,,925.0,-1
4126337,4129637,UNITED STATES OF AMERICA,USMC,1972-06-28,727750,SEADAB,F-4,NAM PHONG,16.744722,107.303055,,24,920.0,,,0,F4,F4,,,CD,38,3.0,AIR INTERDICTION,8934,2,,D,15MAG1,,,SOUTH VIETNAM,,164441N1071811E,DDMMSSN DDDMMSSE,,UNIT: 15MAG1 - CALLSIGN: CD,VC,27216149,KINETIC,-1,-1,,,,920.0,127440
839749,840857,UNITED STATES OF AMERICA,USN,1969-07-27,3807776,CACTA6669,RF-8,WESTPAC 14,,,,0,0.0,,,0,RF8G,RF8,,,,17,97.0,OTHER,T0065,1,ROLLING THUN,D,N28442,CLEAR,UNKNOWN,,,,,,MISSION: RT57C - CONTROL_TYPE: UNKNOWN - RTCOR:,,25950089,NONKINETIC,0,0,,,,0.0,-1
1024568,1025676,UNITED STATES OF AMERICA,USAF,1969-01-16,3390329,CACTA6669,F-100,TUY HOA,12.12945202,107.04913290000002,BASE,16,0.0,M-39,,50,F100D,F100,,,,50,5.0,CLOSE AIR SUPPORT,JD009,2,IN COUNTRY - SABRE 71,D,JBMF10,BROKEN,ABN FWD AIR CNTL,SOUTH VIETNAM,,48PYU23304160,##ABC11112222,0209N,MISSION: VS5028 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: UNKNOWN,YU,25759143,KINETIC,0,0,,,,0.0,-1
4020660,4023699,UNITED STATES OF AMERICA,USAF,1970-11-14,119126,SEADAB,F-4,UBON AB,16.7525,106.294722,,1,623.0,,,0,F4,F4,,,CALCITE,15,1.0,STRIKE,0422,1,,D,8TFW,,,LAOS,,164509N1061741E,DDMMSSN DDDMMSSE,,UNIT: 8TFW - CALLSIGN: CALCITE,XC,26607525,KINETIC,-1,-1,,,,623.0,5310
20349,20397,UNITED STATES OF AMERICA,USN,1971-03-07,1237972,SEADAB,A-7,TONKIN GULF,16.589722000000002,106.35,,16,145.0,,,0,A7,A7,,,,84,1.0,STRIKE,6622,2,,D,77CTF,,,SOUTH VIETNAM,,163523N1062100E,DDMMSSN DDDMMSSE,,UNIT: 77CTF - CALLSIGN:,XC,27726371,KINETIC,-1,-1,,,,145.0,84960
2147199,2148261,UNITED STATES OF AMERICA,USN,1966-09-19,1629435,CACTA6669,A-4,WESTPAC 11,19.597222,105.797222,BRIDGE,6,520.0,250LB MK-81,,260,A4B,A4,,,,35,01,STRIKE,I0020,2,ROLLING THUN - ROLLING THUND,D,N09704,CLEAR,PREBRIEFED TGT,NORTH VIETNAM,,193550N1054750E,DDMMSSN DDDMMSSE,9995H,MISSION: RT51C73 - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: CORPS AREA IV (IN-COUNTRY MISSIONS) OR RTE AREA 4 (OUT-OF-COUNTRY MISSIONS),WG,24649899,KINETIC,0,0,,,,521.0,-1
632009,633117,UNITED STATES OF AMERICA,USAF,1968-10-06,4252932,CACTA6669,F-100,VVPU,15.4387945,108.3306947,AREA\DEPOT,8,925.0,500LB GP M-64,,561,F100C,F100,,,,34,5.0,CLOSE AIR SUPPORT,JH040,2,IN COUNTRY - BAT 91,D,JAJIG0,,ABN FWD AIR CNTL,SOUTH VIETNAM,,49PBT13900850,##ABC11112222,,MISSION: VS10-6096 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),ZB,26128942,KINETIC,0,0,,,,935.0,-1
4136849,4140172,UNITED STATES OF AMERICA,USAF,1970-07-20,782344,SEADAB,F-4,DANANG,16.406111,107.205555,TRUCKS,24,1530.0,MK 82 GP BOMB (500) LD,,500,F4,F4,,,GUNFTR21,26,3.0,AIR INTERDICTION,8037,2,,D,366TFW,,,CAMBODIA,,162422N1071220E,DDMMSSN DDDMMSSE,,UNIT: 366TFW - CALLSIGN: GUNFTR21,VC,27270743,KINETIC,-1,-1,,,TARGET,1530.0,127440
3577310,3579277,UNITED STATES OF AMERICA,USAF,1971-01-02,993398,SEADAB,C-123,TAN SON NHUT,,,,0,800.0,,,0,C123,C123,,,,0,97.0,OTHER,7427,45,,D,834ARD,,,SOUTH VIETNAM,,,,,UNIT: 834ARD - CALLSIGN:,,27481797,NONKINETIC,-1,-1,,,,800.0,0
3100836,3101899,UNITED STATES OF AMERICA,USAF,1968-02-17,478246,SACCOACT,B-52,ANDERSEN,11.1665,106.45,,144,2009.0,MK82 B,,500,B52,B52,,,,703,3.0,AIR INTERDICTION,J8021,6,WHISKEY 77,,JAOWC0,,,SOUTH VIETNAM,,111665N1064500E,DD.DDDDN DDD.DDDDE,,UNIT: JAOWC0 - CONTROL_TYPE: MSQ,XT,23733600,KINETIC,-1,-1,,,,2019.0,-1
513664,514705,UNITED STATES OF AMERICA,USN,1970-06-27,563532,CACTA6570,EC-121,DANANG,17.0,108.167,AREA\DEPOT,0,2010.0,,,0,EC121M,EC121,,,,80,14,ELINT,NN003,1,ROLLING THUN,D,NA2065,SCATTERED,,NORTH VIETNAM,,17000N108167E,DD.DDDN DDD.DDDE,,MISSION: RT - CONTROL_TYPE:  - RTCOR: CORPS AREA II (IN-COUNTRY MISSIONS) OR RTE AREA 2 (OUT-OF-COUNTRY MISSIONS),,26413889,NONKINETIC,0,0,,,,358.0,-1
3700318,3702546,UNITED STATES OF AMERICA,USAF,1972-01-02,1477517,SEADAB,F-4,UDORN AB,,,,4,2112.0,M36E2 HIGH SPD M36,,536,F4,F4,,,FALCON66,59,2.0,FLAK SUPPRESSION,7050,2,,N,432TRW,,,LAOS,,,,,UNIT: 432TRW - CALLSIGN: FALCON66,,27965916,KINETIC,-1,-1,,,,2112.0,36000
3712536,3714799,UNITED STATES OF AMERICA,USAF,1970-01-16,1522055,SEADAB,F-100,TUY HOA,11.071111,108.003055,,8,1110.0,,,0,F100,F100,,,ICN61,28,5.0,CLOSE AIR SUPPORT,5500,2,,D,31TFW,,,SOUTH VIETNAM,,110416N1080011E,DDMMSSN DDDMMSSE,,UNIT: 31TFW - CALLSIGN: ICN61,ZT,28010454,KINETIC,-1,-1,,,,1110.0,65600
4070592,4073763,UNITED STATES OF AMERICA,USN,1972-07-21,438152,SEADAB,A-7,TONKIN GULF,19.367777,105.735277,,5,1000.0,,,0,A7,A7,,,RAVENJET,46,4.0,ARMED RECCE,1377,2,,D,773CTG,,,NORTH VIETNAM,,192204N1054407E,DDMMSSN DDDMMSSE,,UNIT: 773CTG - CALLSIGN: RAVENJET,WG,26926551,KINETIC,-1,-1,,,,1000.0,26550
1629569,1630676,UNITED STATES OF AMERICA,USMC,1967-06-02,2479599,CACTA6669,F-8,DANANG,15.67038437,108.8545995,UNKNOWN\UNIDENTIFIED,6,820.0,5.0IN HE RKT,,132,F8E,F8,,,,16,6.0,DIRECT AIR SUPPORT,MX019,2,IN COUNTRY,D,M01232,BROKEN,ABN FWD AIR CNTL,SOUTH VIETNAM,,49PBT704335,##ABC111222,0606SL,MISSION: VS060227 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),,25251444,KINETIC,0,2,,,,835.0,-1
2221004,2222066,UNITED STATES OF AMERICA,USAF,1968-03-29,1725397,CACTA6669,F-105,VTBI,17.5,106.167,UNKNOWN\UNIDENTIFIED,0,1515.0,SHRIKE,,395,F105F,F105,,,,59,01,STRIKE,JR013,2,ROLLING THUN,N,JAJIX0,CLEAR,PREBRIEFED TGT,NORTH VIETNAM,,17500N106167E,DD.DDDN DDD.DDDE,0203HM,MISSION: RTIH57A49 - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),XE,24725143,KINETIC,0,4,,,,1615.0,-1
2035655,2036732,UNITED STATES OF AMERICA,USAF,1968-09-04,1976457,CACTA6669,F-4,UBON AB,17.691666,105.994722,TRUCK PARK\STOP,0,2033.0,,,0,F4D,F4,,,,10,01,STRIKE,JV025,1,STEEL TIGER - COMMANDO NAIL,N,JAJJT0,OVERCAST,PREBRIEFED TGT,NORTH VIETNAM,,174130N1055941E,DDMMSSN DDDMMSSE,,MISSION: SL917 - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),XE,24912571,KINETIC,0,25,,,,2034.0,-1
2840810,2841819,UNITED STATES OF AMERICA,USMC,1967-03-06,1130055,CACTA6669,A-6,DANANG,17.333,106.633,FERRY,1,2113.0,2.75IN HE RKT,,18,A6A,A6,,,,0,1.0,STRIKE,JX037,1,ROLLING THUN - ROLLING THUND,M,M01242,OVERCAST,PREBRIEFED TGT,NORTH VIETNAM,,17333N106633E,DD.DDDN DDD.DDDE,0709N,MISSION: RTTA434 - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),XE,24220162,KINETIC,0,0,,,,2114.0,-1
2255278,2256340,UNITED STATES OF AMERICA,USMC,1968-12-19,1770043,CACTA6669,A-4,CHU LAI,15.87287673,108.157064,BUILDINGS,2,415.0,500BLU11/23/32,,500,A4C,A4,,,,14,6.0,DIRECT AIR SUPPORT,ME342,2,IN COUNTRY,D,M01121,CLEAR,TPQ-10,SOUTH VIETNAM,,49PAT95905680,##ABC11112222,0309,MISSION: VS6511 - CONTROL_TYPE: TPQ-10 - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),BU,24759465,KINETIC,0,0,,,,420.0,-1
690000,691108,UNITED STATES OF AMERICA,USAF,1967-05-04,4414771,CACTA6669,F-4,DANANG,14.98890701,108.8392312,AREA\DEPOT,12,840.0,500LB GP MK-82,,500,F4C,F4,,,,20,3.0,AIR INTERDICTION,JG007,2,IN COUNTRY,D,JAJJO0,,ABN FWD AIR CNTL,SOUTH VIETNAM,,49PBS680581,##ABC111222,9999NL,MISSION: VS5&797 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),BS,26187155,KINETIC,0,0,,,,852.0,-1
2015125,2016202,UNITED STATES OF AMERICA,USMC,1967-03-12,1947872,CACTA6669,F-8,DANANG,16.84886971,106.9390957,TROOPS,8,930.0,MK-11/MK-12,,57,F8E,F8,,,,25,5.0,CLOSE AIR SUPPORT,MX020,2,IN COUNTRY,D,M01232,CLEAR,ABN FWD AIR CNTL,SOUTH VIETNAM,,48QYD069637,##ABC111222,0403HM,MISSION: VS0312527 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),VC,24892000,KINETIC,0,0,,,,945.0,-1
139952,140312,UNITED STATES OF AMERICA,USAF,1971-03-27,1857810,SEADAB,F-100,PHAN RANG,,,,3,1220.0,MK 82 GP BOMB (500) LD,,500,F100,F100,,,BLADE 01,24,3.0,AIR INTERDICTION,5096,2,,N,35TFW,,,CAMBODIA,,,,,UNIT: 35TFW - CALLSIGN: BLADE 01,,28346208,KINETIC,-1,-1,,,,1220.0,15930
1891904,1892993,UNITED STATES OF AMERICA,USAF,1969-12-08,2309521,CACTA6669,F-4,KORAT,20.171,103.915,AREA\DEPOT,8,120.0,CBU-24/29,,1388,F4E,F4,,,,0,01,STRIKE,JI001,4,BARREL ROLL - SCUBA,D,JBFB90,CLEAR,ABN FWD AIR CNTL,LAOS,,20171N103915E,DD.DDDN DDD.DDDE,9999NL,MISSION: BR1420 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: BR/E,UG,25141761,KINETIC,0,0,,,,123.0,-1
